Solution,Window,Sparsity,Precision,Test Instance,NUN Instance
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",21,0.9011437908496732,0.9995246,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",20,0.9150326797385621,0.9971981,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",19,0.8700980392156863,0.99979097,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",18,0.9215686274509803,0.9963068,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",17,0.9199346405228758,0.9966484,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",16,0.875,0.99946254,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",15,0.9052287581699346,0.73243934,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",14,0.9076797385620915,0.6859053,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",13,0.9052287581699346,0.6490225,38,162
"[[-0.608659 -0.626948 -0.639425 ...  0.822411  0.745072  0.820965]
 [ 0.86017   0.067058 -0.254624 ... -0.542646 -0.717092 -0.804952]
 [-0.855744 -0.846106 -0.800266 ... -1.252847 -1.314144 -1.634181]
 ...
 [-0.325706 -0.269853 -0.192616 ... -0.789919 -0.790997 -0.795083]
 [-0.782178 -0.777248 -0.773501 ... -0.312646 -0.216455 -1.637542]
 [-1.725208 -1.502498 -1.069    ... -0.767009 -0.74864  -0.70357 ]]",12,0.886437908496732,0.52969825,38,162
"[[-0.671995 -0.673854 -0.67491  ... -0.876717 -0.590532 -0.262786]
 [ 0.026224  0.196461  0.473611 ... -0.813586 -0.884511 -0.859354]
 [-0.798474 -0.729941 -0.652664 ... -0.997464 -0.902972 -0.85075 ]
 ...
 [ 0.813596  0.570336  0.636947 ... -0.703791 -0.682223 -0.682408]
 [-0.679385 -0.680265 -0.679737 ... -0.430382 -0.353972 -0.349524]
 [-0.182288 -0.129826 -0.133537 ... -0.681038 -0.554691 -0.566197]]",23,0.8529411764705882,0.91536987,39,63
"[[-0.671995 -0.673854 -0.67491  ... -0.876717 -0.590532 -0.262786]
 [ 0.026224  0.196461  0.473611 ... -0.813586 -0.884511 -0.859354]
 [-0.798474 -0.729941 -0.652664 ... -0.997464 -0.902972 -0.85075 ]
 ...
 [ 0.813596  0.570336  0.636947 ... -0.703791 -0.682223 -0.682408]
 [-0.679385 -0.680265 -0.679737 ... -0.430382 -0.353972 -0.349524]
 [-0.182288 -0.129826 -0.133537 ... -0.681038 -0.554691 -0.566197]]",22,0.8611111111111112,0.55463886,39,63
"[[-0.671995 -0.673854 -0.67491  ... -0.876717 -0.590532 -0.262786]
 [ 0.026224  0.196461  0.473611 ... -0.813586 -0.884511 -0.859354]
 [-0.798474 -0.729941 -0.652664 ... -0.997464 -0.902972 -0.85075 ]
 ...
 [ 0.813596  0.570336  0.636947 ... -0.703791 -0.682223 -0.682408]
 [-0.679385 -0.680265 -0.679737 ... -0.430382 -0.353972 -0.349524]
 [-0.182288 -0.129826 -0.133537 ... -0.681038 -0.554691 -0.566197]]",21,0.8611111111111112,0.6784341,39,63
"[[-0.671995 -0.673854 -0.67491  ... -0.876717 -0.590532 -0.262786]
 [ 0.026224  0.196461  0.473611 ... -0.813586 -0.884511 -0.859354]
 [-0.798474 -0.729941 -0.652664 ... -0.997464 -0.902972 -0.85075 ]
 ...
 [ 0.813596  0.570336  0.636947 ... -0.703791 -0.682223 -0.682408]
 [-0.679385 -0.680265 -0.679737 ... -0.430382 -0.353972 -0.349524]
 [-0.182288 -0.129826 -0.133537 ... -0.681038 -0.554691 -0.566197]]",20,0.8333333333333334,0.7229761,39,63
"[[-0.671995 -0.673854 -0.67491  ... -0.876717 -0.590532 -0.262786]
 [ 0.026224  0.196461  0.473611 ... -0.813586 -0.884511 -0.859354]
 [-0.798474 -0.729941 -0.652664 ... -0.997464 -0.902972 -0.85075 ]
 ...
 [ 0.813596  0.570336  0.636947 ... -0.703791 -0.682223 -0.682408]
 [-0.679385 -0.680265 -0.679737 ... -0.430382 -0.353972 -0.349524]
 [-0.182288 -0.129826 -0.133537 ... -0.681038 -0.554691 -0.566197]]",19,0.8619281045751634,0.61576134,39,63
"[[-0.671995 -0.673854 -0.67491  ... -0.876717 -0.590532 -0.262786]
 [ 0.026224  0.196461  0.473611 ... -0.813586 -0.884511 -0.859354]
 [-0.798474 -0.729941 -0.652664 ... -0.997464 -0.902972 -0.85075 ]
 ...
 [ 0.813596  0.570336  0.636947 ... -0.703791 -0.682223 -0.682408]
 [-0.679385 -0.680265 -0.679737 ... -0.430382 -0.353972 -0.349524]
 [-0.182288 -0.129826 -0.133537 ... -0.681038 -0.554691 -0.566197]]",18,0.8325163398692811,0.6471438,39,63
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",24,0.8619281045751634,0.87176055,40,13
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",23,0.8570261437908496,0.7858904,40,13
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",22,0.826797385620915,0.8566057,40,13
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",21,0.8619281045751634,0.8073974,40,13
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",20,0.8733660130718954,0.55728644,40,13
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",19,0.8227124183006536,0.64698964,40,13
"[[-0.462847 -0.456163 -0.440743 ... -2.42338  -2.413745 -2.432945]
 [-2.389081 -2.390534 -2.365941 ...  0.435192  0.340039 -0.699558]
 [-0.745097 -0.702538 -0.660764 ... -1.609159 -1.243112 -0.570403]
 ...
 [ 0.108135  0.108779  0.146286 ... -0.735298 -0.73919  -0.749904]
 [-0.736562 -0.732599 -0.726608 ...  1.488476  1.439419  1.372884]
 [ 1.301743  1.181023  1.079136 ... -0.725621 -0.456342 -0.420846]]",18,0.8341503267973857,0.59091157,40,13
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",44,0.8300653594771242,0.9999988,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.491678 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.481691 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",43,0.8022875816993464,0.99993217,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.48164  -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.478921 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",42,0.8014705882352942,0.99995863,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.478037 ... -0.409213 -0.413662 -0.445546]
 [-0.478921 -0.480022 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",41,0.8316993464052288,0.9998078,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.478037 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",40,0.8243464052287581,0.9998858,41,159
"[[-0.424948 -0.416368 -0.501896 ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.479869 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",39,0.803921568627451,0.9997305,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.478037 ... -0.409213 -0.413662 -0.445546]
 [-0.478921 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",38,0.8431372549019608,0.9994848,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.478921 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",37,0.7892156862745098,0.99974006,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",36,0.8709150326797386,0.99887484,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",35,0.8243464052287581,0.99969864,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",34,0.8406862745098039,0.99899787,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",33,0.8357843137254902,0.99898225,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",32,0.8839869281045751,0.9945064,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",31,0.8986928104575164,0.99093926,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",30,0.8774509803921569,0.99612755,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",29,0.8839869281045751,0.99007446,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",28,0.8962418300653595,0.9853254,41,159
"[[-0.509134 -0.416368 -0.501896 ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",27,0.880718954248366,0.9841579,41,159
"[[-0.509134 -0.416368 -0.501896 ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.478037 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",26,0.8709150326797386,0.98453856,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",25,0.9068627450980392,0.9783894,41,159
"[[-0.424948 -0.509801 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",24,0.9281045751633987,0.9550005,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.478037 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",23,0.920751633986928,0.9663208,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",22,0.9248366013071896,0.96507317,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",21,0.9321895424836601,0.9596296,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",20,0.9297385620915033,0.96122164,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",19,0.934640522875817,0.9460792,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.339871 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",18,0.9468954248366013,0.91604114,41,159
"[[-0.424948 -0.416368 -0.41506  ... -0.395466 -0.391237 -0.369144]
 [-0.348116 -0.343094 -0.478037 ... -0.409213 -0.413662 -0.445546]
 [-0.432795 -0.434477 -0.453773 ... -1.809274 -1.811004 -1.804094]
 ...
 [ 0.898728  0.882435  0.833137 ... -0.70004  -0.695358 -0.702975]
 [-0.702317 -0.708263 -0.705978 ... -0.400793 -0.326788 -0.216886]
 [-0.156361 -0.116687 -0.091832 ... -0.772836 -0.752256 -0.779906]]",17,0.940359477124183,0.92365235,41,159
